id_venda,data_venda,id_cliente,id_produto,id_vendedor,quantidade,preco_unitario,desconto_pct,valor_total,custo_total,lucro_total,margem_lucro_pct,canal_venda
10267,2024-07-29,128,1008,6,5,2800.0,0.1,12600.0,9000.0,3600.0,28.57,Venda Direta / B2B
10268,2024-09-26,44,1012,3,3,150.0,0.0,450.0,120.0,330.0,73.33,E-commerce
10269,2025-07-12,16,1018,1,14,95.0,0.0,1330.0,630.0,700.0,52.63,Venda Direta / B2B
10270,2025-03-28,36,1014,4,2,280.0,0.0,560.0,180.0,380.0,67.86,Website
10271,2023-03-31,117,1017,6,1,45.0,0.15,38.25,15.0,23.25,60.78,Website
10272,2025-07-08,5,1016,1,9,280.0,0.1,2268.0,1350.0,918.0,40.48,Website
10273,2023-04-12,71,1017,5,1,45.0,0.1,40.5,15.0,25.5,62.96,Website
10274,2025-04-21,28,1006,2,9,650.0,0.0,5850.0,3510.0,2340.0,40.0,Venda Direta / B2B
10275,2024-02-14,65,1017,6,5,45.0,0.0,225.0,75.0,150.0,66.67,Venda Direta / B2B
10276,2024-07-24,118,1013,4,12,300.0,0.05,3420.0,960.0,2460.0,71.93,Venda Direta / B2B
10277,2025-02-11,9,1003,2,7,350.0,0.1,2205.0,1260.0,945.0,42.86,Venda Direta / B2B
10278,2024-11-25,3,1002,3,1,2200.0,0.1,1980.0,1450.0,530.0,26.77,E-commerce
10279,2025-01-20,145,1011,2,15,12000.0,0.0,180000.0,60000.0,120000.0,66.67,Website
10280,2024-03-23,70,1016,1,1,280.0,0.15,238.0,150.0,88.0,36.97,E-commerce
10281,2024-12-02,46,1002,6,1,2200.0,0.15,1870.0,1450.0,420.0,22.46,Venda Direta / B2B
10282,2023-12-21,20,1013,5,3,300.0,0.0,900.0,240.0,660.0,73.33,Website
10283,2024-12-04,139,1013,6,7,300.0,0.0,2100.0,560.0,1540.0,73.33,Website
10284,2025-04-12,129,1003,6,1,350.0,0.1,315.0,180.0,135.0,42.86,Website
10285,2024-03-26,88,1003,7,2,350.0,0.05,665.0,360.0,305.0,45.86,Website
10286,2025-04-08,126,1015,4,6,32.0,0.1,172.8,108.0,64.8,37.5,Website
10287,2024-09-06,22,1013,5,13,300.0,0.0,3900.0,1040.0,2860.0,73.33,Venda Direta / B2B
10288,2023-09-25,98,1005,3,12,850.0,0.05,9690.0,6240.0,3450.0,35.6,Venda Direta / B2B
10289,2024-07-15,2,1003,5,8,350.0,0.05,2660.0,1440.0,1220.0,45.86,Venda Direta / B2B
10290,2023-10-26,48,1003,7,8,350.0,0.15,2380.0,1440.0,940.0,39.5,Website
10291,2024-10-30,7,1004,2,6,220.0,0.0,1320.0,660.0,660.0,50.0,Website
10292,2024-12-22,99,1011,1,5,12000.0,0.1,54000.0,20000.0,34000.0,62.96,Venda Direta / B2B
10293,2025-04-05,63,1018,3,11,95.0,0.0,1045.0,495.0,550.0,52.63,Venda Direta / B2B
10294,2023-12-15,69,1010,8,3,420.0,0.0,1260.0,720.0,540.0,42.86,Venda Direta / B2B
10295,2024-09-08,77,1014,8,13,280.0,0.05,3458.0,1170.0,2288.0,66.17,Venda Direta / B2B
10296,2024-04-13,127,1008,4,2,2800.0,0.0,5600.0,3600.0,2000.0,35.71,Website
10297,2024-05-30,86,1013,7,2,300.0,0.05,570.0,160.0,410.0,71.93,E-commerce
10298,2024-09-05,77,1005,6,10,850.0,0.0,8500.0,5200.0,3300.0,38.82,Website
10299,2024-10-08,102,1006,6,5,650.0,0.1,2925.0,1950.0,975.0,33.33,Website
10300,2025-09-09,84,1008,7,5,2800.0,0.05,13300.0,9000.0,4300.0,32.33,Venda Direta / B2B
10301,2023-11-12,140,1007,3,11,1200.0,0.0,13200.0,8250.0,4950.0,37.5,Website
10302,2025-08-20,54,1015,8,13,32.0,0.0,416.0,234.0,182.0,43.75,Venda Direta / B2B
10303,2025-04-29,128,1014,3,11,280.0,0.0,3080.0,990.0,2090.0,67.86,Venda Direta / B2B
10304,2024-04-14,109,1005,7,1,850.0,0.15,722.5,520.0,202.5,28.03,E-commerce
10305,2024-10-08,137,1013,7,9,300.0,0.05,2565.0,720.0,1845.0,71.93,Venda Direta / B2B
10306,2025-02-21,22,1018,2,13,95.0,0.05,1173.25,585.0,588.25,50.14,Venda Direta / B2B
10307,2024-01-17,145,1002,7,13,2200.0,0.1,25740.0,18850.0,6890.0,26.77,Venda Direta / B2B
10308,2023-11-01,67,1004,4,9,220.0,0.15,1683.0,990.0,693.0,41.18,Website
10309,2024-11-29,115,1008,6,7,2800.0,0.15,16660.0,12600.0,4060.0,24.37,Venda Direta / B2B
10310,2025-02-15,89,1005,1,8,850.0,0.05,6460.0,4160.0,2300.0,35.6,Venda Direta / B2B
10311,2024-08-25,30,1003,3,6,350.0,0.05,1995.0,1080.0,915.0,45.86,Venda Direta / B2B
10312,2024-09-22,134,1007,8,2,1200.0,0.0,2400.0,1500.0,900.0,37.5,E-commerce
10313,2024-09-10,82,1015,2,2,32.0,0.0,64.0,36.0,28.0,43.75,Website
10314,2023-05-21,28,1011,3,15,12000.0,0.0,180000.0,60000.0,120000.0,66.67,Website
10315,2024-11-02,41,1018,6,9,95.0,0.1,769.5,405.0,364.5,47.37,Venda Direta / B2B
10316,2024-03-25,48,1013,3,11,300.0,0.1,2970.0,880.0,2090.0,70.37,Website
10317,2024-08-10,116,1007,7,7,1200.0,0.0,8400.0,5250.0,3150.0,37.5,Venda Direta / B2B
10318,2024-02-28,148,1003,2,13,350.0,0.0,4550.0,2340.0,2210.0,48.57,Website
10319,2024-07-19,118,1007,2,5,1200.0,0.1,5400.0,3750.0,1650.0,30.56,Website
10320,2024-11-09,100,1011,7,3,12000.0,0.05,34200.0,12000.0,22200.0,64.91,Website
10321,2024-07-08,45,1015,5,3,32.0,0.0,96.0,54.0,42.0,43.75,Website
10322,2024-06-06,79,1008,2,1,2800.0,0.0,2800.0,1800.0,1000.0,35.71,E-commerce
10323,2024-10-29,36,1014,7,7,280.0,0.1,1764.0,630.0,1134.0,64.29,Venda Direta / B2B
10324,2025-01-14,143,1006,3,8,650.0,0.0,5200.0,3120.0,2080.0,40.0,Venda Direta / B2B
10325,2024-02-09,14,1015,6,1,32.0,0.0,32.0,18.0,14.0,43.75,Venda Direta / B2B
10326,2024-02-17,144,1013,8,7,300.0,0.1,1890.0,560.0,1330.0,70.37,Website
10327,2024-08-25,126,1015,3,2,32.0,0.0,64.0,36.0,28.0,43.75,Website
10328,2025-04-15,75,1008,1,5,2800.0,0.15,11900.0,9000.0,2900.0,24.37,Venda Direta / B2B
10329,2024-05-17,145,1015,8,9,32.0,0.0,288.0,162.0,126.0,43.75,Website
10330,2024-12-08,140,1009,6,9,550.0,0.1,4455.0,2880.0,1575.0,35.35,Venda Direta / B2B
10331,2024-11-21,27,1014,4,5,280.0,0.1,1260.0,450.0,810.0,64.29,Venda Direta / B2B
10332,2024-04-24,113,1003,2,1,350.0,0.15,297.5,180.0,117.5,39.5,Website
10333,2025-02-14,43,1014,3,1,280.0,0.0,280.0,90.0,190.0,67.86,Website
10334,2024-12-06,72,1018,3,6,95.0,0.05,541.5,270.0,271.5,50.14,Website
10335,2024-05-17,132,1009,2,1,550.0,0.0,550.0,320.0,230.0,41.82,E-commerce
10336,2025-10-29,34,1005,4,3,850.0,0.05,2422.5,1560.0,862.5,35.6,Website
10337,2025-05-05,126,1013,3,10,300.0,0.05,2850.0,800.0,2050.0,71.93,Website
10338,2025-01-10,116,1013,2,11,300.0,0.1,2970.0,880.0,2090.0,70.37,Venda Direta / B2B
10339,2024-11-01,95,1009,8,8,550.0,0.15,3740.0,2560.0,1180.0,31.55,Venda Direta / B2B
10340,2023-02-16,118,1003,6,14,350.0,0.15,4165.0,2520.0,1645.0,39.5,Venda Direta / B2B
10341,2024-08-12,55,1014,8,5,280.0,0.05,1330.0,450.0,880.0,66.17,Venda Direta / B2B
10342,2024-06-27,145,1005,8,13,850.0,0.0,11050.0,6760.0,4290.0,38.82,Venda Direta / B2B
10343,2023-07-20,5,1015,2,15,32.0,0.1,432.0,270.0,162.0,37.5,Venda Direta / B2B
10344,2024-09-23,52,1014,3,3,280.0,0.0,840.0,270.0,570.0,67.86,E-commerce
10345,2025-06-06,24,1009,6,2,550.0,0.05,1045.0,640.0,405.0,38.76,Website
10346,2025-01-31,14,1006,7,11,650.0,0.0,7150.0,4290.0,2860.0,40.0,Venda Direta / B2B
10347,2024-09-04,25,1003,1,4,350.0,0.0,1400.0,720.0,680.0,48.57,Venda Direta / B2B
10348,2023-12-07,133,1008,8,1,2800.0,0.05,2660.0,1800.0,860.0,32.33,Venda Direta / B2B
10349,2025-04-28,34,1014,8,2,280.0,0.1,504.0,180.0,324.0,64.29,Venda Direta / B2B
10350,2023-10-07,27,1004,6,6,220.0,0.0,1320.0,660.0,660.0,50.0,Venda Direta / B2B
10351,2024-08-01,37,1005,2,9,850.0,0.0,7650.0,4680.0,2970.0,38.82,Website
10352,2024-12-31,113,1006,6,3,650.0,0.0,1950.0,1170.0,780.0,40.0,Website
10353,2025-07-15,56,1015,2,15,32.0,0.0,480.0,270.0,210.0,43.75,Venda Direta / B2B
10354,2025-03-21,90,1013,7,6,300.0,0.0,1800.0,480.0,1320.0,73.33,Venda Direta / B2B
10355,2024-05-06,64,1003,5,13,350.0,0.0,4550.0,2340.0,2210.0,48.57,Website
10356,2025-05-18,53,1010,4,12,420.0,0.05,4788.0,2880.0,1908.0,39.85,Venda Direta / B2B
10357,2025-01-21,127,1008,7,1,2800.0,0.1,2520.0,1800.0,720.0,28.57,Website
10358,2025-01-16,136,1003,1,6,350.0,0.0,2100.0,1080.0,1020.0,48.57,Venda Direta / B2B
10359,2024-08-04,94,1014,3,13,280.0,0.0,3640.0,1170.0,2470.0,67.86,Venda Direta / B2B
10360,2023-05-01,4,1003,5,4,350.0,0.0,1400.0,720.0,680.0,48.57,Venda Direta / B2B
10361,2025-08-14,130,1013,5,11,300.0,0.15,2805.0,880.0,1925.0,68.63,Website
10362,2025-03-29,103,1014,2,11,280.0,0.15,2618.0,990.0,1628.0,62.18,Website
10363,2025-01-03,22,1009,5,2,550.0,0.0,1100.0,640.0,460.0,41.82,Website
10364,2025-09-19,138,1005,6,7,850.0,0.0,5950.0,3640.0,2310.0,38.82,Website
10365,2024-06-04,62,1014,1,1,280.0,0.1,252.0,90.0,162.0,64.29,Website
10366,2023-11-15,80,1002,3,2,2200.0,0.0,4400.0,2900.0,1500.0,34.09,Venda Direta / B2B
10367,2025-02-21,128,1006,6,9,650.0,0.05,5557.5,3510.0,2047.5,36.84,Website
10368,2024-01-17,69,1005,2,13,850.0,0.05,10497.5,6760.0,3737.5,35.6,Venda Direta / B2B
10369,2025-04-22,135,1009,2,5,550.0,0.15,2337.5,1600.0,737.5,31.55,Website
10370,2025-01-10,117,1016,6,1,280.0,0.15,238.0,150.0,88.0,36.97,Venda Direta / B2B
10371,2024-01-17,66,1006,2,15,650.0,0.0,9750.0,5850.0,3900.0,40.0,Website
10372,2024-03-22,1,1017,1,1,45.0,0.0,45.0,15.0,30.0,66.67,Website
10373,2024-10-03,39,1013,3,15,300.0,0.15,3825.0,1200.0,2625.0,68.63,Venda Direta / B2B
10374,2025-04-19,58,1014,6,4,280.0,0.05,1064.0,360.0,704.0,66.17,Venda Direta / B2B
10375,2024-05-01,147,1003,6,2,350.0,0.0,700.0,360.0,340.0,48.57,Website
10376,2024-01-31,12,1017,7,1,45.0,0.05,42.75,15.0,27.75,64.91,E-commerce
10377,2025-04-02,84,1010,2,9,420.0,0.0,3780.0,2160.0,1620.0,42.86,Venda Direta / B2B
10378,2024-07-21,145,1010,5,12,420.0,0.0,5040.0,2880.0,2160.0,42.86,Website
10379,2024-09-28,51,1016,4,3,280.0,0.1,756.0,450.0,306.0,40.48,Venda Direta / B2B
10380,2023-05-25,89,1018,1,6,95.0,0.1,513.0,270.0,243.0,47.37,Venda Direta / B2B
10381,2025-05-19,27,1010,4,9,420.0,0.1,3402.0,2160.0,1242.0,36.51,Venda Direta / B2B
10382,2024-10-17,37,1002,5,2,2200.0,0.0,4400.0,2900.0,1500.0,34.09,Venda Direta / B2B
10383,2025-06-25,106,1017,6,2,45.0,0.15,76.5,30.0,46.5,60.78,Website
10384,2023-10-16,101,1005,2,10,850.0,0.0,8500.0,5200.0,3300.0,38.82,Website
10385,2024-09-08,61,1005,5,5,850.0,0.1,3825.0,2600.0,1225.0,32.03,Venda Direta / B2B
10386,2025-02-21,82,1011,8,2,12000.0,0.0,24000.0,8000.0,16000.0,66.67,Website
10387,2025-08-08,150,1005,2,1,850.0,0.0,850.0,520.0,330.0,38.82,Website
10388,2024-09-18,105,1011,2,9,12000.0,0.0,108000.0,36000.0,72000.0,66.67,Venda Direta / B2B
10389,2024-09-20,68,1015,2,1,32.0,0.05,30.4,18.0,12.4,40.79,Website
10390,2025-05-04,56,1002,6,3,2200.0,0.0,6600.0,4350.0,2250.0,34.09,Venda Direta / B2B
10391,2025-09-10,132,1013,1,3,300.0,0.05,855.0,240.0,615.0,71.93,E-commerce
10392,2025-04-30,8,1006,7,2,650.0,0.0,1300.0,780.0,520.0,40.0,Website
10393,2024-09-27,32,1005,1,1,850.0,0.0,850.0,520.0,330.0,38.82,Venda Direta / B2B
10394,2024-02-20,96,1013,2,10,300.0,0.05,2850.0,800.0,2050.0,71.93,Website
10395,2025-07-12,6,1003,2,4,350.0,0.1,1260.0,720.0,540.0,42.86,Website
10396,2025-04-23,85,1003,2,1,350.0,0.0,350.0,180.0,170.0,48.57,Venda Direta / B2B
10397,2024-01-18,102,1014,8,1,280.0,0.1,252.0,90.0,162.0,64.29,Venda Direta / B2B
10398,2024-01-24,48,1007,5,5,1200.0,0.0,6000.0,3750.0,2250.0,37.5,Venda Direta / B2B
10399,2023-06-23,76,1008,8,7,2800.0,0.1,17640.0,12600.0,5040.0,28.57,Website
10400,2023-08-19,99,1009,3,7,550.0,0.15,3272.5,2240.0,1032.5,31.55,Venda Direta / B2B
10401,2024-04-11,5,1018,7,13,95.0,0.05,1173.25,585.0,588.25,50.14,Website
10402,2024-10-09,89,1016,6,7,280.0,0.0,1960.0,1050.0,910.0,46.43,Venda Direta / B2B
10403,2023-05-31,8,1008,5,1,2800.0,0.15,2380.0,1800.0,580.0,24.37,E-commerce
10404,2024-07-12,41,1008,2,4,2800.0,0.0,11200.0,7200.0,4000.0,35.71,Website
10405,2024-04-27,57,1002,7,2,2200.0,0.0,4400.0,2900.0,1500.0,34.09,Website
10406,2024-03-30,92,1011,1,12,12000.0,0.05,136800.0,48000.0,88800.0,64.91,Website
10407,2025-08-13,145,1005,4,14,850.0,0.15,10115.0,7280.0,2835.0,28.03,Venda Direta / B2B
10408,2024-06-03,10,1016,2,1,280.0,0.15,238.0,150.0,88.0,36.97,Venda Direta / B2B
10409,2024-03-13,123,1017,1,6,45.0,0.0,270.0,90.0,180.0,66.67,Website
10410,2025-04-21,46,1011,6,1,12000.0,0.0,12000.0,4000.0,8000.0,66.67,Venda Direta / B2B
10411,2024-12-16,29,1005,6,2,850.0,0.1,1530.0,1040.0,490.0,32.03,Venda Direta / B2B
10412,2024-12-16,78,1011,6,3,12000.0,0.1,32400.0,12000.0,20400.0,62.96,Venda Direta / B2B
10413,2025-04-12,82,1016,3,3,280.0,0.0,840.0,450.0,390.0,46.43,E-commerce
10414,2025-02-01,97,1006,5,3,650.0,0.0,1950.0,1170.0,780.0,40.0,E-commerce
10415,2024-01-29,147,1001,7,14,4500.0,0.0,63000.0,43400.0,19600.0,31.11,Website
10416,2024-02-03,57,1011,2,2,12000.0,0.05,22800.0,8000.0,14800.0,64.91,Website
10417,2025-03-17,89,1008,6,3,2800.0,0.0,8400.0,5400.0,3000.0,35.71,Website
10418,2025-05-01,115,1011,1,5,12000.0,0.0,60000.0,20000.0,40000.0,66.67,Venda Direta / B2B
10419,2025-02-16,66,1012,2,12,150.0,0.0,1800.0,480.0,1320.0,73.33,Venda Direta / B2B
10420,2024-08-03,43,1014,7,2,280.0,0.05,532.0,180.0,352.0,66.17,E-commerce
10421,2024-11-21,123,1004,4,3,220.0,0.0,660.0,330.0,330.0,50.0,Venda Direta / B2B
10422,2025-04-17,76,1002,1,6,2200.0,0.0,13200.0,8700.0,4500.0,34.09,Venda Direta / B2B
10423,2023-09-12,97,1006,3,3,650.0,0.15,1657.5,1170.0,487.5,29.41,Website
10424,2025-08-06,87,1003,8,12,350.0,0.1,3780.0,2160.0,1620.0,42.86,Venda Direta / B2B
10425,2025-08-07,112,1006,3,1,650.0,0.05,617.5,390.0,227.5,36.84,Website
10426,2024-02-28,105,1007,5,11,1200.0,0.05,12540.0,8250.0,4290.0,34.21,Venda Direta / B2B
10427,2024-03-31,101,1002,8,3,2200.0,0.05,6270.0,4350.0,1920.0,30.62,Venda Direta / B2B
10428,2023-02-27,76,1003,8,4,350.0,0.0,1400.0,720.0,680.0,48.57,Venda Direta / B2B
10429,2024-03-01,21,1010,8,14,420.0,0.05,5586.0,3360.0,2226.0,39.85,Venda Direta / B2B
10430,2025-04-08,126,1016,5,2,280.0,0.15,476.0,300.0,176.0,36.97,Website
10431,2024-08-04,98,1012,6,3,150.0,0.0,450.0,120.0,330.0,73.33,Venda Direta / B2B
10432,2024-04-24,68,1015,4,2,32.0,0.0,64.0,36.0,28.0,43.75,Website
10433,2025-03-21,22,1004,6,13,220.0,0.1,2574.0,1430.0,1144.0,44.44,Website
10434,2025-09-13,142,1008,1,2,2800.0,0.15,4760.0,3600.0,1160.0,24.37,E-commerce
10435,2025-02-13,147,1016,4,8,280.0,0.0,2240.0,1200.0,1040.0,46.43,Venda Direta / B2B
10436,2024-08-10,129,1002,3,1,2200.0,0.0,2200.0,1450.0,750.0,34.09,E-commerce
10437,2025-08-15,55,1006,4,3,650.0,0.1,1755.0,1170.0,585.0,33.33,Venda Direta / B2B
10438,2023-09-19,52,1014,3,3,280.0,0.05,798.0,270.0,528.0,66.17,E-commerce
10439,2025-07-06,23,1003,7,9,350.0,0.15,2677.5,1620.0,1057.5,39.5,Venda Direta / B2B
10440,2024-06-17,134,1009,8,1,550.0,0.0,550.0,320.0,230.0,41.82,E-commerce
10441,2024-08-24,146,1005,2,15,850.0,0.15,10837.5,7800.0,3037.5,28.03,Venda Direta / B2B
10442,2025-04-05,138,1010,6,15,420.0,0.05,5985.0,3600.0,2385.0,39.85,Venda Direta / B2B
10443,2024-08-01,147,1016,8,1,280.0,0.05,266.0,150.0,116.0,43.61,Venda Direta / B2B
10444,2024-08-16,10,1013,7,15,300.0,0.0,4500.0,1200.0,3300.0,73.33,Venda Direta / B2B
10445,2023-07-27,69,1016,6,1,280.0,0.05,266.0,150.0,116.0,43.61,Venda Direta / B2B
10446,2024-06-05,26,1016,4,1,280.0,0.1,252.0,150.0,102.0,40.48,E-commerce
10447,2025-04-02,69,1011,7,10,12000.0,0.0,120000.0,40000.0,80000.0,66.67,Website
10448,2024-02-10,105,1007,8,13,1200.0,0.05,14820.0,9750.0,5070.0,34.21,Website
10449,2025-04-30,41,1017,2,5,45.0,0.15,191.25,75.0,116.25,60.78,Website
10450,2024-08-16,146,1017,1,3,45.0,0.0,135.0,45.0,90.0,66.67,Venda Direta / B2B
10451,2025-05-11,9,1008,8,1,2800.0,0.0,2800.0,1800.0,1000.0,35.71,Venda Direta / B2B
10452,2024-05-04,130,1015,7,11,32.0,0.0,352.0,198.0,154.0,43.75,Venda Direta / B2B
10453,2024-04-04,115,1016,3,14,280.0,0.15,3332.0,2100.0,1232.0,36.97,Venda Direta / B2B
10454,2024-11-24,42,1012,5,3,150.0,0.05,427.5,120.0,307.5,71.93,Website
10455,2023-06-04,42,1002,4,1,2200.0,0.0,2200.0,1450.0,750.0,34.09,Website
10456,2024-04-29,132,1014,1,3,280.0,0.1,756.0,270.0,486.0,64.29,Website
10457,2025-07-07,3,1006,4,2,650.0,0.05,1235.0,780.0,455.0,36.84,E-commerce
10458,2024-08-31,90,1013,8,5,300.0,0.1,1350.0,400.0,950.0,70.37,Venda Direta / B2B
10459,2024-05-28,102,1017,2,1,45.0,0.05,42.75,15.0,27.75,64.91,Website
10460,2024-12-01,77,1010,2,8,420.0,0.05,3192.0,1920.0,1272.0,39.85,Venda Direta / B2B
10461,2025-10-17,71,1011,5,11,12000.0,0.05,125400.0,44000.0,81400.0,64.91,Website
10462,2024-02-10,62,1017,1,3,45.0,0.05,128.25,45.0,83.25,64.91,E-commerce
10463,2025-02-09,128,1001,5,5,4500.0,0.1,20250.0,15500.0,4750.0,23.46,Venda Direta / B2B
10464,2024-08-05,150,1002,4,2,2200.0,0.15,3740.0,2900.0,840.0,22.46,Website
10465,2025-01-16,92,1016,5,14,280.0,0.15,3332.0,2100.0,1232.0,36.97,Venda Direta / B2B
10466,2024-02-02,121,1004,3,3,220.0,0.15,561.0,330.0,231.0,41.18,E-commerce
10467,2025-03-27,86,1006,2,1,650.0,0.0,650.0,390.0,260.0,40.0,E-commerce
10468,2025-03-17,108,1010,6,2,420.0,0.15,714.0,480.0,234.0,32.77,E-commerce
10469,2024-05-21,121,1004,1,3,220.0,0.1,594.0,330.0,264.0,44.44,Website
10470,2025-06-18,31,1017,7,3,45.0,0.1,121.5,45.0,76.5,62.96,E-commerce
10471,2023-08-06,36,1005,4,6,850.0,0.15,4335.0,3120.0,1215.0,28.03,Venda Direta / B2B
10472,2025-06-21,37,1015,6,14,32.0,0.0,448.0,252.0,196.0,43.75,Website
10473,2025-04-05,86,1016,3,2,280.0,0.0,560.0,300.0,260.0,46.43,Website
10474,2024-09-20,44,1007,3,2,1200.0,0.0,2400.0,1500.0,900.0,37.5,Website
10475,2025-01-02,104,1014,7,8,280.0,0.0,2240.0,720.0,1520.0,67.86,Venda Direta / B2B
10476,2023-07-01,96,1007,1,15,1200.0,0.15,15300.0,11250.0,4050.0,26.47,Venda Direta / B2B
10477,2024-02-12,64,1001,4,12,4500.0,0.05,51300.0,37200.0,14100.0,27.49,Venda Direta / B2B
10478,2023-12-02,129,1013,5,1,300.0,0.0,300.0,80.0,220.0,73.33,Website
10479,2024-05-25,117,1010,6,7,420.0,0.0,2940.0,1680.0,1260.0,42.86,Website
10480,2024-07-01,92,1016,4,3,280.0,0.0,840.0,450.0,390.0,46.43,Venda Direta / B2B
10481,2024-03-22,55,1005,1,10,850.0,0.0,8500.0,5200.0,3300.0,38.82,Website
10482,2023-11-24,97,1002,5,3,2200.0,0.15,5610.0,4350.0,1260.0,22.46,Website
10483,2025-11-05,6,1004,1,12,220.0,0.1,2376.0,1320.0,1056.0,44.44,Venda Direta / B2B
10484,2024-09-14,141,1004,5,8,220.0,0.0,1760.0,880.0,880.0,50.0,Website
10485,2024-02-28,78,1001,7,11,4500.0,0.15,42075.0,34100.0,7975.0,18.95,Venda Direta / B2B
10486,2024-04-30,108,1005,2,3,850.0,0.05,2422.5,1560.0,862.5,35.6,Website
10487,2023-11-12,128,1004,4,10,220.0,0.05,2090.0,1100.0,990.0,47.37,Venda Direta / B2B
10488,2025-05-07,92,1007,7,5,1200.0,0.0,6000.0,3750.0,2250.0,37.5,Venda Direta / B2B
10489,2024-11-22,124,1007,6,4,1200.0,0.0,4800.0,3000.0,1800.0,37.5,Venda Direta / B2B
10490,2025-02-04,147,1004,8,3,220.0,0.15,561.0,330.0,231.0,41.18,Venda Direta / B2B
10491,2023-09-13,66,1004,4,8,220.0,0.05,1672.0,880.0,792.0,47.37,Venda Direta / B2B
10492,2024-09-28,45,1004,1,2,220.0,0.05,418.0,220.0,198.0,47.37,E-commerce
10493,2024-09-01,25,1004,1,1,220.0,0.0,220.0,110.0,110.0,50.0,Venda Direta / B2B
10494,2024-06-19,69,1015,2,6,32.0,0.0,192.0,108.0,84.0,43.75,Venda Direta / B2B
10495,2023-11-12,117,1013,5,14,300.0,0.1,3780.0,1120.0,2660.0,70.37,Venda Direta / B2B
10496,2025-04-17,29,1006,3,12,650.0,0.0,7800.0,4680.0,3120.0,40.0,Website
10497,2025-10-02,27,1006,7,15,650.0,0.1,8775.0,5850.0,2925.0,33.33,Website
10498,2025-04-19,47,1015,7,2,32.0,0.0,64.0,36.0,28.0,43.75,Website
10499,2024-10-11,29,1016,7,8,280.0,0.0,2240.0,1200.0,1040.0,46.43,Venda Direta / B2B
10500,2024-04-22,4,1011,4,11,12000.0,0.15,112200.0,44000.0,68200.0,60.78,Venda Direta / B2B
10501,2024-11-06,111,1004,4,2,220.0,0.1,396.0,220.0,176.0,44.44,E-commerce
10502,2023-12-27,14,1018,1,11,95.0,0.15,888.25,495.0,393.25,44.27,Venda Direta / B2B
10503,2025-05-19,43,1016,2,2,280.0,0.0,560.0,300.0,260.0,46.43,E-commerce
10504,2024-06-21,13,1009,4,3,550.0,0.1,1485.0,960.0,525.0,35.35,E-commerce
10505,2025-04-28,118,1003,8,13,350.0,0.1,4095.0,2340.0,1755.0,42.86,Website
10506,2023-10-05,115,1016,6,2,280.0,0.0,560.0,300.0,260.0,46.43,Venda Direta / B2B
10507,2023-10-27,10,1014,1,14,280.0,0.15,3332.0,1260.0,2072.0,62.18,Venda Direta / B2B
10508,2025-09-02,131,1010,4,11,420.0,0.1,4158.0,2640.0,1518.0,36.51,Website
10509,2025-08-16,14,1012,4,14,150.0,0.05,1995.0,560.0,1435.0,71.93,Venda Direta / B2B
10510,2024-11-30,94,1016,8,2,280.0,0.0,560.0,300.0,260.0,46.43,Venda Direta / B2B
10511,2023-02-13,75,1012,6,12,150.0,0.0,1800.0,480.0,1320.0,73.33,Venda Direta / B2B
10512,2025-06-24,36,1016,7,2,280.0,0.15,476.0,300.0,176.0,36.97,Venda Direta / B2B
10513,2024-02-18,101,1004,4,8,220.0,0.05,1672.0,880.0,792.0,47.37,Venda Direta / B2B
10514,2023-11-03,12,1014,2,2,280.0,0.15,476.0,180.0,296.0,62.18,E-commerce
10515,2025-08-24,128,1005,1,9,850.0,0.0,7650.0,4680.0,2970.0,38.82,Website
10516,2024-11-26,150,1014,8,3,280.0,0.15,714.0,270.0,444.0,62.18,Website
10517,2024-01-25,27,1005,7,11,850.0,0.15,7947.5,5720.0,2227.5,28.03,Website
10518,2025-06-13,99,1017,7,10,45.0,0.0,450.0,150.0,300.0,66.67,Website
10519,2024-05-03,76,1011,8,13,12000.0,0.0,156000.0,52000.0,104000.0,66.67,Venda Direta / B2B
10520,2024-08-23,77,1017,6,12,45.0,0.15,459.0,180.0,279.0,60.78,Website
10521,2025-01-13,54,1007,5,11,1200.0,0.0,13200.0,8250.0,4950.0,37.5,Venda Direta / B2B
10522,2025-10-02,129,1006,6,3,650.0,0.05,1852.5,1170.0,682.5,36.84,Website
10523,2024-12-01,137,1014,5,15,280.0,0.0,4200.0,1350.0,2850.0,67.86,Venda Direta / B2B
10524,2024-11-06,98,1001,3,1,4500.0,0.0,4500.0,3100.0,1400.0,31.11,Website
10525,2024-02-22,74,1006,5,1,650.0,0.05,617.5,390.0,227.5,36.84,Website
10526,2024-02-27,9,1018,6,14,95.0,0.0,1330.0,630.0,700.0,52.63,Venda Direta / B2B
10527,2025-01-03,58,1018,7,4,95.0,0.05,361.0,180.0,181.0,50.14,Website
10528,2025-02-16,98,1002,7,7,2200.0,0.05,14630.0,10150.0,4480.0,30.62,Website
10529,2025-09-06,4,1002,5,4,2200.0,0.1,7920.0,5800.0,2120.0,26.77,Website
10530,2025-05-06,140,1012,4,13,150.0,0.0,1950.0,520.0,1430.0,73.33,Website
10531,2024-05-21,20,1006,3,3,650.0,0.15,1657.5,1170.0,487.5,29.41,Website
10532,2023-11-19,110,1002,5,9,2200.0,0.0,19800.0,13050.0,6750.0,34.09,Venda Direta / B2B
10533,2024-01-10,2,1009,6,8,550.0,0.0,4400.0,2560.0,1840.0,41.82,Website
